trade_num,trade_date,day_of_week,side,entry_time,exit_time,entry_price,exit_price,pts,pnl_dollar,cumulative_pnl,exit_reason,bars_held,mfe_pts,mae_pts,strategy,win,vix_open,vix_high,vix_low,vix_close,vix_pdh,vix_pdl,vix_prev_close,vix_pct_change,es_open,es_high,es_low,es_close,es_prev_close,es_pct_change,vix_regime,vix_intraday,pct_regime,vix_intraday_dir,vix_dod_dir,vix_momentum,vix_q,vix_combo
482,2025-10-06,Monday,short,2025-10-06 14:31:00+00:00,2025-10-06T14:32:00+00:00,25141.75,25131.5,10.25,19.46,-197.78,TP,1,13.5,1.25,MNQ_V15,True,16.739999771118164,17.09000015258789,16.290000915527344,16.3700008392334,17.059999465942383,16.200000762939453,16.649999618530273,-1.6816743886603813,6768.0,6797.75,6766.5,6788.75,6764.0,0.3659077468953331,VIX neutral,VIX touched PDH (bearish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Low VIX,VIX down + Low VIX
483,2025-10-06,Monday,long,2025-10-06 17:26:00+00:00,2025-10-06T18:04:00+00:00,25227.5,25233.0,5.5,9.96,-187.82,TP,38,8.5,24.25,MNQ_V15,True,16.739999771118164,17.09000015258789,16.290000915527344,16.3700008392334,17.059999465942383,16.200000762939453,16.649999618530273,-1.6816743886603813,6768.0,6797.75,6766.5,6788.75,6764.0,0.3659077468953331,VIX neutral,VIX touched PDH (bearish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Low VIX,VIX down + Low VIX
484,2025-10-07,Tuesday,short,2025-10-07 17:56:00+00:00,2025-10-07T18:01:00+00:00,25019.25,25003.75,15.5,29.96,-157.86,TP,5,17.75,9.5,MNQ_V15,True,16.579999923706055,17.549999237060547,16.190000534057617,17.239999771118164,17.09000015258789,16.290000915527344,16.3700008392334,5.314593080531016,6789.5,6802.75,6747.25,6761.5,6788.75,-0.40139937396428405,VIX > PDH (bearish),VIX wide range (both),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),Mid VIX,VIX up + Mid VIX
485,2025-10-08,Wednesday,long,2025-10-08 15:06:00+00:00,2025-10-08T15:12:00+00:00,25203.25,25215.5,12.25,23.46,-134.4,TP,6,14.25,0.75,MNQ_V15,True,17.170000076293945,17.200000762939453,16.229999542236328,16.299999237060547,17.549999237060547,16.190000534057617,17.239999771118164,-5.45243936506532,6766.0,6807.75,6758.25,6801.25,6761.5,0.5878873031132104,VIX neutral,VIX inside range,Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Low VIX,VIX down + Low VIX
486,2025-10-08,Wednesday,short,2025-10-08 16:58:00+00:00,2025-10-08T19:16:00+00:00,25245.25,25299.0,-53.75,-108.54,-242.94,SL,138,5.5,57.75,MNQ_V15,False,17.170000076293945,17.200000762939453,16.229999542236328,16.299999237060547,17.549999237060547,16.190000534057617,17.239999771118164,-5.45243936506532,6766.0,6807.75,6758.25,6801.25,6761.5,0.5878873031132104,VIX neutral,VIX inside range,Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Low VIX,VIX down + Low VIX
487,2025-10-09,Thursday,short,2025-10-09 15:26:00+00:00,2025-10-09T15:29:00+00:00,25235.0,25226.5,8.5,15.96,-226.98,TP,3,12.75,4.0,MNQ_V15,True,16.309999465942383,17.270000457763672,16.260000228881836,16.43000030517578,17.200000762939453,16.229999542236328,16.299999237060547,0.7975526024544655,6802.75,6812.25,6760.75,6779.25,6801.25,-0.3234699503767646,VIX neutral,VIX touched PDH (bearish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Low VIX,VIX up + Low VIX
488,2025-10-09,Thursday,short,2025-10-09 15:49:00+00:00,2025-10-09T16:42:00+00:00,25231.75,25220.5,11.25,21.46,-205.52,TP,53,14.5,43.0,MNQ_V15,True,16.309999465942383,17.270000457763672,16.260000228881836,16.43000030517578,17.200000762939453,16.229999542236328,16.299999237060547,0.7975526024544655,6802.75,6812.25,6760.75,6779.25,6801.25,-0.3234699503767646,VIX neutral,VIX touched PDH (bearish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Low VIX,VIX up + Low VIX
489,2025-10-10,Friday,long,2025-10-10 14:51:00+00:00,2025-10-10T14:58:00+00:00,25349.0,25264.25,-84.75,-170.54,-376.06,SL,7,3.5,167.0,MNQ_V15,False,16.360000610351562,22.440000534057617,16.229999542236328,21.65999984741211,17.270000457763672,16.260000228881836,16.43000030517578,31.83201123002275,6779.5,6806.5,6540.25,6595.25,6779.25,-2.714164546225617,VIX > PDH (bearish),VIX wide range (both),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
490,2025-10-10,Friday,short,2025-10-10 18:06:00+00:00,2025-10-10T18:21:00+00:00,24651.0,24708.0,-57.0,-115.04,-491.1,SL,15,1.0,66.5,MNQ_V15,False,16.360000610351562,22.440000534057617,16.229999542236328,21.65999984741211,17.270000457763672,16.260000228881836,16.43000030517578,31.83201123002275,6779.5,6806.5,6540.25,6595.25,6779.25,-2.714164546225617,VIX > PDH (bearish),VIX wide range (both),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
491,2025-10-10,Friday,short,2025-10-10 19:11:00+00:00,2025-10-10T19:12:00+00:00,24594.75,24567.5,27.25,53.46,-437.64,TP,1,39.75,3.25,MNQ_V15,True,16.360000610351562,22.440000534057617,16.229999542236328,21.65999984741211,17.270000457763672,16.260000228881836,16.43000030517578,31.83201123002275,6779.5,6806.5,6540.25,6595.25,6779.25,-2.714164546225617,VIX > PDH (bearish),VIX wide range (both),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
492,2025-10-13,Monday,long,2025-10-13 15:53:00+00:00,2025-10-13T15:56:00+00:00,24881.25,24887.0,5.75,10.46,-427.18,TP,3,9.25,2.0,MNQ_V15,True,19.450000762939453,20.770000457763672,18.610000610351562,19.030000686645508,22.440000534057617,16.229999542236328,21.65999984741211,-12.142193810222157,6632.0,6711.5,6632.0,6694.75,6595.25,1.5086615367120304,VIX neutral,VIX inside range,"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
493,2025-10-13,Monday,short,2025-10-13 17:46:00+00:00,2025-10-13T18:24:00+00:00,24892.5,24944.25,-51.75,-104.54,-531.72,SL,38,2.5,60.75,MNQ_V15,False,19.450000762939453,20.770000457763672,18.610000610351562,19.030000686645508,22.440000534057617,16.229999542236328,21.65999984741211,-12.142193810222157,6632.0,6711.5,6632.0,6694.75,6595.25,1.5086615367120304,VIX neutral,VIX inside range,"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
494,2025-10-14,Tuesday,long,2025-10-14 14:21:00+00:00,2025-10-14T14:22:00+00:00,24644.5,24658.5,14.0,26.96,-504.76,TP,1,24.25,1.0,MNQ_V15,True,21.459999084472656,22.940000534057617,19.18000030517578,20.809999465942383,20.770000457763672,18.610000610351562,19.030000686645508,9.353645376092956,6691.0,6722.5,6593.25,6686.5,6694.75,-0.12323088987639119,VIX > PDH (bearish),VIX touched PDH (bearish),Small moves (<1%),VIX down intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX down + High VIX
495,2025-10-14,Tuesday,long,2025-10-14 15:26:00+00:00,2025-10-14T15:36:00+00:00,24725.75,24740.5,14.75,28.46,-476.3,TP,10,39.75,30.0,MNQ_V15,True,21.459999084472656,22.940000534057617,19.18000030517578,20.809999465942383,20.770000457763672,18.610000610351562,19.030000686645508,9.353645376092956,6691.0,6722.5,6593.25,6686.5,6694.75,-0.12323088987639119,VIX > PDH (bearish),VIX touched PDH (bearish),Small moves (<1%),VIX down intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX down + High VIX
496,2025-10-14,Tuesday,long,2025-10-14 18:31:00+00:00,2025-10-14T19:38:00+00:00,24921.0,24786.5,-134.5,-270.04,-746.34,SL,67,7.25,158.75,MNQ_V15,False,21.459999084472656,22.940000534057617,19.18000030517578,20.809999465942383,20.770000457763672,18.610000610351562,19.030000686645508,9.353645376092956,6691.0,6722.5,6593.25,6686.5,6694.75,-0.12323088987639119,VIX > PDH (bearish),VIX touched PDH (bearish),Small moves (<1%),VIX down intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX down + High VIX
497,2025-10-15,Wednesday,long,2025-10-15 15:01:00+00:00,2025-10-15T15:02:00+00:00,25095.75,25106.5,10.75,20.46,-725.88,TP,1,14.25,4.75,MNQ_V15,True,20.020000457763672,22.440000534057617,19.110000610351562,20.639999389648438,22.940000534057617,19.18000030517578,20.809999465942383,-0.8169153323245748,6684.25,6766.75,6651.5,6715.0,6686.5,0.42623195991924323,VIX neutral,VIX touched PDL (bullish),Small moves (<1%),VIX up intraday,VIX falling (close<prev),VIX drifting down (0-5%),High VIX,VIX up + High VIX
498,2025-10-15,Wednesday,short,2025-10-15 16:16:00+00:00,2025-10-15T16:17:00+00:00,24964.25,24950.75,13.5,25.96,-699.92,TP,1,38.75,4.75,MNQ_V15,True,20.020000457763672,22.440000534057617,19.110000610351562,20.639999389648438,22.940000534057617,19.18000030517578,20.809999465942383,-0.8169153323245748,6684.25,6766.75,6651.5,6715.0,6686.5,0.42623195991924323,VIX neutral,VIX touched PDL (bullish),Small moves (<1%),VIX up intraday,VIX falling (close<prev),VIX drifting down (0-5%),High VIX,VIX up + High VIX
499,2025-10-15,Wednesday,long,2025-10-15 19:21:00+00:00,2025-10-15T19:22:00+00:00,24943.25,24949.0,5.75,10.46,-689.46,TP,1,12.25,3.75,MNQ_V15,True,20.020000457763672,22.440000534057617,19.110000610351562,20.639999389648438,22.940000534057617,19.18000030517578,20.809999465942383,-0.8169153323245748,6684.25,6766.75,6651.5,6715.0,6686.5,0.42623195991924323,VIX neutral,VIX touched PDL (bullish),Small moves (<1%),VIX up intraday,VIX falling (close<prev),VIX drifting down (0-5%),High VIX,VIX up + High VIX
500,2025-10-16,Thursday,long,2025-10-16 14:36:00+00:00,2025-10-16T14:38:00+00:00,25121.25,25138.5,17.25,33.46,-656.0,TP,2,24.5,7.75,MNQ_V15,True,20.489999771118164,25.43000030517578,19.850000381469727,25.309999465942383,22.440000534057617,19.110000610351562,20.639999389648438,22.625970030968535,6715.25,6750.5,6632.0,6668.75,6715.0,-0.6887565152643327,VIX > PDH (bearish),VIX touched PDH (bearish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
501,2025-10-16,Thursday,short,2025-10-16 19:21:00+00:00,2025-10-16T19:22:00+00:00,24711.5,24699.75,11.75,22.46,-633.54,TP,1,18.75,6.0,MNQ_V15,True,20.489999771118164,25.43000030517578,19.850000381469727,25.309999465942383,22.440000534057617,19.110000610351562,20.639999389648438,22.625970030968535,6715.25,6750.5,6632.0,6668.75,6715.0,-0.6887565152643327,VIX > PDH (bearish),VIX touched PDH (bearish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
502,2025-10-17,Friday,long,2025-10-17 14:16:00+00:00,2025-10-17T14:18:00+00:00,24955.0,24903.25,-51.75,-104.54,-738.08,SL,2,2.75,63.0,MNQ_V15,False,28.40999984741211,28.989999771118164,20.729999542236328,20.780000686645508,25.43000030517578,19.850000381469727,25.309999465942383,-17.89805956097521,6659.25,6718.0,6571.25,6702.5,6668.75,0.5060918462980402,VIX neutral,VIX touched PDH (bearish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
503,2025-10-20,Monday,long,2025-10-20 15:21:00+00:00,2025-10-20T15:26:00+00:00,25318.25,25326.5,8.25,15.46,-722.62,TP,5,14.75,5.0,MNQ_V15,True,20.530000686645508,21.020000457763672,18.229999542236328,18.229999542236328,28.989999771118164,20.729999542236328,20.780000686645508,-12.271419923715232,6721.0,6783.0,6694.0,6773.75,6702.5,1.0630361805296529,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
504,2025-10-20,Monday,long,2025-10-20 18:11:00+00:00,2025-10-20T20:00:00+00:00,25346.75,25301.25,-45.5,-92.04,-814.66,EOD,109,6.25,57.5,MNQ_V15,False,20.530000686645508,21.020000457763672,18.229999542236328,18.229999542236328,28.989999771118164,20.729999542236328,20.780000686645508,-12.271419923715232,6721.0,6783.0,6694.0,6773.75,6702.5,1.0630361805296529,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
505,2025-10-21,Tuesday,long,2025-10-21 14:56:00+00:00,2025-10-21T14:59:00+00:00,25289.0,25297.0,8.0,14.96,-799.7,TP,3,12.75,4.75,MNQ_V15,True,18.649999618530273,18.889999389648438,17.399999618530273,17.8700008392334,21.020000457763672,18.229999542236328,18.229999542236328,-1.974759802757342,6779.5,6789.75,6759.25,6773.25,6773.75,-0.0073814356892465405,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
506,2025-10-21,Tuesday,long,2025-10-21 15:51:00+00:00,2025-10-21T15:53:00+00:00,25314.75,25321.0,6.25,11.46,-788.24,TP,2,9.0,0.75,MNQ_V15,True,18.649999618530273,18.889999389648438,17.399999618530273,17.8700008392334,21.020000457763672,18.229999542236328,18.229999542236328,-1.974759802757342,6779.5,6789.75,6759.25,6773.25,6773.75,-0.0073814356892465405,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
507,2025-10-21,Tuesday,short,2025-10-21 16:56:00+00:00,2025-10-21T16:58:00+00:00,25294.5,25289.75,4.75,8.46,-779.78,TP,2,10.0,8.25,MNQ_V15,True,18.649999618530273,18.889999389648438,17.399999618530273,17.8700008392334,21.020000457763672,18.229999542236328,18.229999542236328,-1.974759802757342,6779.5,6789.75,6759.25,6773.25,6773.75,-0.0073814356892465405,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
508,2025-10-21,Tuesday,short,2025-10-21 17:43:00+00:00,2025-10-21T17:45:00+00:00,25302.25,25290.5,11.75,22.46,-757.32,TP,2,17.5,1.25,MNQ_V15,True,18.649999618530273,18.889999389648438,17.399999618530273,17.8700008392334,21.020000457763672,18.229999542236328,18.229999542236328,-1.974759802757342,6779.5,6789.75,6759.25,6773.25,6773.75,-0.0073814356892465405,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
509,2025-10-21,Tuesday,long,2025-10-21 18:36:00+00:00,2025-10-21T19:23:00+00:00,25316.5,25322.0,5.5,9.96,-747.36,TP,47,8.25,19.5,MNQ_V15,True,18.649999618530273,18.889999389648438,17.399999618530273,17.8700008392334,21.020000457763672,18.229999542236328,18.229999542236328,-1.974759802757342,6779.5,6789.75,6759.25,6773.25,6773.75,-0.0073814356892465405,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
510,2025-10-22,Wednesday,short,2025-10-22 14:16:00+00:00,2025-10-22T14:24:00+00:00,25216.0,25194.25,21.75,42.46,-704.9,TP,8,28.75,29.0,MNQ_V15,True,17.84000015258789,21.010000228881836,17.729999542236328,18.600000381469727,18.889999389648438,17.399999618530273,17.8700008392334,4.085056004214738,6776.0,6788.75,6690.75,6737.0,6773.25,-0.5351935924408524,VIX neutral,VIX touched PDH (bearish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Mid VIX,VIX up + Mid VIX
511,2025-10-22,Wednesday,short,2025-10-22 16:16:00+00:00,2025-10-22T16:21:00+00:00,25066.5,25042.25,24.25,47.46,-657.44,TP,5,35.0,24.0,MNQ_V15,True,17.84000015258789,21.010000228881836,17.729999542236328,18.600000381469727,18.889999389648438,17.399999618530273,17.8700008392334,4.085056004214738,6776.0,6788.75,6690.75,6737.0,6773.25,-0.5351935924408524,VIX neutral,VIX touched PDH (bearish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Mid VIX,VIX up + Mid VIX
512,2025-10-22,Wednesday,long,2025-10-22 19:01:00+00:00,2025-10-22T19:06:00+00:00,24962.25,24968.0,5.75,10.46,-646.98,TP,5,18.75,38.75,MNQ_V15,True,17.84000015258789,21.010000228881836,17.729999542236328,18.600000381469727,18.889999389648438,17.399999618530273,17.8700008392334,4.085056004214738,6776.0,6788.75,6690.75,6737.0,6773.25,-0.5351935924408524,VIX neutral,VIX touched PDH (bearish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Mid VIX,VIX up + Mid VIX
513,2025-10-23,Thursday,long,2025-10-23 14:26:00+00:00,2025-10-23T14:27:00+00:00,25145.75,25161.25,15.5,29.96,-617.02,TP,1,19.25,0.0,MNQ_V15,True,18.360000610351562,19.350000381469727,17.079999923706055,17.299999237060547,21.010000228881836,17.729999542236328,18.600000381469727,-6.9892533212220105,6733.5,6785.75,6717.5,6775.0,6737.0,0.5640492800949914,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
514,2025-10-23,Thursday,long,2025-10-23 15:01:00+00:00,2025-10-23T15:32:00+00:00,25192.75,25199.5,6.75,12.46,-604.56,TP,31,16.75,52.5,MNQ_V15,True,18.360000610351562,19.350000381469727,17.079999923706055,17.299999237060547,21.010000228881836,17.729999542236328,18.600000381469727,-6.9892533212220105,6733.5,6785.75,6717.5,6775.0,6737.0,0.5640492800949914,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
515,2025-10-23,Thursday,long,2025-10-23 16:41:00+00:00,2025-10-23T16:45:00+00:00,25222.25,25228.5,6.25,11.46,-593.1,TP,4,10.5,5.75,MNQ_V15,True,18.360000610351562,19.350000381469727,17.079999923706055,17.299999237060547,21.010000228881836,17.729999542236328,18.600000381469727,-6.9892533212220105,6733.5,6785.75,6717.5,6775.0,6737.0,0.5640492800949914,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
516,2025-10-23,Thursday,long,2025-10-23 17:16:00+00:00,2025-10-23T17:37:00+00:00,25234.25,25251.75,17.5,33.96,-559.14,TP,21,21.0,35.5,MNQ_V15,True,18.360000610351562,19.350000381469727,17.079999923706055,17.299999237060547,21.010000228881836,17.729999542236328,18.600000381469727,-6.9892533212220105,6733.5,6785.75,6717.5,6775.0,6737.0,0.5640492800949914,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
517,2025-10-23,Thursday,long,2025-10-23 18:21:00+00:00,2025-10-23T18:22:00+00:00,25265.5,25272.25,6.75,12.46,-546.68,TP,1,12.0,0.0,MNQ_V15,True,18.360000610351562,19.350000381469727,17.079999923706055,17.299999237060547,21.010000228881836,17.729999542236328,18.600000381469727,-6.9892533212220105,6733.5,6785.75,6717.5,6775.0,6737.0,0.5640492800949914,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
518,2025-10-23,Thursday,long,2025-10-23 19:16:00+00:00,2025-10-23T19:22:00+00:00,25276.5,25281.5,5.0,8.96,-537.72,TP,6,6.25,9.75,MNQ_V15,True,18.360000610351562,19.350000381469727,17.079999923706055,17.299999237060547,21.010000228881836,17.729999542236328,18.600000381469727,-6.9892533212220105,6733.5,6785.75,6717.5,6775.0,6737.0,0.5640492800949914,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
519,2025-10-24,Friday,long,2025-10-24 14:06:00+00:00,2025-10-24T14:07:00+00:00,25520.5,25528.75,8.25,15.46,-522.26,TP,1,20.75,0.75,MNQ_V15,True,17.020000457763672,17.219999313354492,16.020000457763672,16.3700008392334,19.350000381469727,17.079999923706055,17.299999237060547,-5.375713519309755,6778.25,6841.25,6776.5,6827.0,6775.0,0.7675276752767468,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Low VIX,VIX down + Low VIX
520,2025-10-24,Friday,short,2025-10-24 14:56:00+00:00,2025-10-24T14:57:00+00:00,25463.75,25446.75,17.0,32.96,-489.3,TP,1,31.25,11.5,MNQ_V15,True,17.020000457763672,17.219999313354492,16.020000457763672,16.3700008392334,19.350000381469727,17.079999923706055,17.299999237060547,-5.375713519309755,6778.25,6841.25,6776.5,6827.0,6775.0,0.7675276752767468,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Low VIX,VIX down + Low VIX
521,2025-10-24,Friday,long,2025-10-24 16:06:00+00:00,2025-10-24T16:08:00+00:00,25522.75,25528.5,5.75,10.46,-478.84,TP,2,10.75,0.75,MNQ_V15,True,17.020000457763672,17.219999313354492,16.020000457763672,16.3700008392334,19.350000381469727,17.079999923706055,17.299999237060547,-5.375713519309755,6778.25,6841.25,6776.5,6827.0,6775.0,0.7675276752767468,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Low VIX,VIX down + Low VIX
